customer_id,date_of_customer_visit,number_of_days_to_deliver_Product,fiter_Name,glass_distributor_name,time_spend_by_customer_in_shop
6222,2025-02-27,5,"Fitter 3","Distributor 2",49
6226,2025-08-05,2,"Fitter 4","Distributor 2",28
6229,2025-10-30,7,"Fitter 5","Distributor 1",46
6231,2025-11-29,6,"Fitter 3","Distributor 2",26
6233,2025-10-26,5,"Fitter 1","Distributor 2",46
6234,2025-02-17,6,"Fitter 4","Distributor 1",12
6235,2025-01-16,4,"Fitter 5","Distributor 3",37
6249,2026-01-03,4,"Fitter 4","Distributor 2",42
6253,2025-07-19,1,"Fitter 3","Distributor 1",26
6255,2025-03-30,5,"Fitter 3","Distributor 3",13
6256,2025-04-11,6,"Fitter 1","Distributor 2",23
6258,2025-06-26,5,"Fitter 2","Distributor 1",10
6263,2025-03-14,5,"Fitter 1","Distributor 2",33
6264,2025-10-26,7,"Fitter 1","Distributor 3",33
6266,2025-02-13,1,"Fitter 1","Distributor 1",46
6268,2025-06-24,6,"Fitter 2","Distributor 3",12
6270,2025-10-29,1,"Fitter 4","Distributor 3",21
6272,2025-07-29,3,"Fitter 2","Distributor 2",35
6273,2026-01-07,5,"Fitter 5","Distributor 1",20
6274,2025-04-22,3,"Fitter 5","Distributor 1",41
6275,2025-11-04,4,"Fitter 2","Distributor 1",39
6276,2025-02-13,1,"Fitter 3","Distributor 1",14
6277,2025-04-05,2,"Fitter 2","Distributor 2",50
6279,2025-06-12,5,"Fitter 1","Distributor 3",23
6280,2025-12-27,6,"Fitter 5","Distributor 3",26
6283,2025-07-30,2,"Fitter 3","Distributor 3",15
6284,2025-11-28,2,"Fitter 2","Distributor 1",32
6285,2025-10-01,6,"Fitter 5","Distributor 2",49
6287,2025-01-27,5,"Fitter 3","Distributor 3",20
6288,2025-05-07,6,"Fitter 3","Distributor 1",35
6293,2026-01-03,6,"Fitter 4","Distributor 3",20
6294,2025-09-18,2,"Fitter 1","Distributor 3",39
6299,2025-01-13,2,"Fitter 2","Distributor 3",33
6300,2025-08-14,2,"Fitter 2","Distributor 3",38
6302,2025-07-20,5,"Fitter 4","Distributor 2",42
6304,2025-02-24,2,"Fitter 1","Distributor 1",44
6306,2025-04-14,1,"Fitter 5","Distributor 2",19
6307,2025-07-12,3,"Fitter 5","Distributor 2",38
6308,2025-10-31,7,"Fitter 2","Distributor 3",26
6310,2025-08-05,1,"Fitter 5","Distributor 1",12
6313,2025-10-13,4,"Fitter 5","Distributor 3",26
6314,2025-11-25,3,"Fitter 1","Distributor 2",11
6315,2025-01-14,4,"Fitter 5","Distributor 3",31
6316,2026-01-08,7,"Fitter 3","Distributor 1",36
6317,2025-02-23,2,"Fitter 1","Distributor 1",49
6322,2025-10-14,2,"Fitter 2","Distributor 1",22
6323,2025-09-06,6,"Fitter 1","Distributor 2",16
6326,2025-09-23,4,"Fitter 5","Distributor 2",49
6332,2025-12-05,7,"Fitter 4","Distributor 2",36
6333,2025-03-07,5,"Fitter 1","Distributor 3",19
6335,2025-10-16,3,"Fitter 1","Distributor 2",49
6336,2025-07-14,2,"Fitter 3","Distributor 2",45
6338,2025-11-29,4,"Fitter 2","Distributor 1",13
6340,2025-09-15,7,"Fitter 4","Distributor 3",45
6341,2025-08-21,3,"Fitter 3","Distributor 1",23
6343,2025-10-28,3,"Fitter 1","Distributor 1",20
6346,2025-09-25,6,"Fitter 2","Distributor 2",42
6347,2025-06-16,3,"Fitter 3","Distributor 1",33
6348,2025-03-10,5,"Fitter 3","Distributor 1",10
6349,2025-08-25,5,"Fitter 3","Distributor 1",22
6350,2025-12-23,7,"Fitter 1","Distributor 3",45
6354,2026-01-01,5,"Fitter 2","Distributor 2",14
6355,2025-04-15,3,"Fitter 1","Distributor 3",46
6356,2025-02-12,1,"Fitter 5","Distributor 1",18
6359,2025-11-03,3,"Fitter 2","Distributor 1",42
6360,2025-10-09,7,"Fitter 1","Distributor 3",30
6362,2025-05-31,4,"Fitter 4","Distributor 1",33
6363,2025-04-07,3,"Fitter 3","Distributor 3",20
6364,2025-08-17,2,"Fitter 4","Distributor 3",14
6365,2025-07-02,5,"Fitter 3","Distributor 1",17
6367,2025-09-29,4,"Fitter 1","Distributor 1",45
6368,2025-02-01,3,"Fitter 3","Distributor 3",48
6373,2025-02-18,2,"Fitter 5","Distributor 2",39
6374,2025-09-05,2,"Fitter 3","Distributor 1",37
6375,2025-09-16,7,"Fitter 1","Distributor 1",14
6378,2025-11-13,6,"Fitter 4","Distributor 1",38
6381,2025-11-09,2,"Fitter 2","Distributor 2",38
6382,2025-05-23,4,"Fitter 3","Distributor 1",42
6383,2025-05-17,5,"Fitter 5","Distributor 3",16
6384,2025-06-19,6,"Fitter 5","Distributor 2",18
6385,2025-07-22,4,"Fitter 5","Distributor 2",43
6390,2025-08-03,6,"Fitter 4","Distributor 1",30
6392,2025-01-14,7,"Fitter 2","Distributor 2",47
6393,2025-10-08,6,"Fitter 3","Distributor 3",26
6398,2025-01-22,4,"Fitter 5","Distributor 1",29
6401,2025-01-23,6,"Fitter 4","Distributor 3",18
6403,2025-10-23,5,"Fitter 4","Distributor 1",14
6406,2025-04-17,2,"Fitter 4","Distributor 3",27
6407,2025-03-21,2,"Fitter 1","Distributor 2",14
6412,2025-03-14,2,"Fitter 3","Distributor 2",42
6413,2025-07-05,5,"Fitter 2","Distributor 3",19
6415,2025-02-04,6,"Fitter 4","Distributor 2",30
6418,2025-06-06,1,"Fitter 5","Distributor 1",12
6419,2025-07-11,6,"Fitter 2","Distributor 3",26
6420,2025-02-11,1,"Fitter 4","Distributor 2",31
6421,2025-10-04,2,"Fitter 3","Distributor 1",36
6423,2025-03-18,4,"Fitter 5","Distributor 2",36
6427,2025-09-23,3,"Fitter 4","Distributor 2",49
6435,2025-02-12,3,"Fitter 2","Distributor 2",34
6436,2025-06-27,5,"Fitter 2","Distributor 1",37
6437,2025-04-22,6,"Fitter 1","Distributor 1",39
6439,2025-05-30,5,"Fitter 2","Distributor 1",43
6442,2025-08-25,5,"Fitter 5","Distributor 2",33
6443,2025-09-01,6,"Fitter 5","Distributor 3",34
6445,2025-10-17,3,"Fitter 5","Distributor 3",30
6446,2025-11-02,5,"Fitter 2","Distributor 1",46
6447,2025-03-02,7,"Fitter 4","Distributor 3",42
6449,2025-07-31,3,"Fitter 5","Distributor 2",49
6450,2025-11-19,2,"Fitter 5","Distributor 2",31
6452,2025-05-12,1,"Fitter 3","Distributor 2",27
6453,2025-04-27,5,"Fitter 3","Distributor 1",21
6456,2025-11-01,5,"Fitter 5","Distributor 3",16
6457,2025-08-04,7,"Fitter 2","Distributor 1",49
6461,2025-05-27,2,"Fitter 4","Distributor 3",24
6463,2025-04-02,4,"Fitter 4","Distributor 1",45
6466,2025-07-21,4,"Fitter 4","Distributor 1",50
6470,2025-01-18,5,"Fitter 2","Distributor 3",40
6473,2025-04-14,4,"Fitter 4","Distributor 1",25
6475,2025-01-24,6,"Fitter 4","Distributor 1",19
6478,2025-04-22,2,"Fitter 2","Distributor 1",42
6480,2025-11-24,6,"Fitter 5","Distributor 1",13
6481,2025-07-18,5,"Fitter 4","Distributor 1",24
6482,2025-06-18,6,"Fitter 1","Distributor 1",12
6485,2025-11-18,1,"Fitter 3","Distributor 2",49
6492,2025-05-10,1,"Fitter 1","Distributor 1",10
6495,2025-10-14,7,"Fitter 5","Distributor 2",50
6498,2025-03-21,4,"Fitter 2","Distributor 3",12
6500,2025-03-26,5,"Fitter 2","Distributor 1",42
6502,2026-01-02,4,"Fitter 5","Distributor 3",23
6504,2025-09-23,1,"Fitter 4","Distributor 2",48
6508,2025-11-20,2,"Fitter 2","Distributor 3",23
6509,2025-07-31,2,"Fitter 1","Distributor 1",35
6510,2025-02-11,4,"Fitter 1","Distributor 3",24
6513,2025-03-24,6,"Fitter 3","Distributor 1",27
6516,2026-01-05,5,"Fitter 1","Distributor 2",30
6519,2025-11-26,1,"Fitter 3","Distributor 1",45
6523,2026-01-09,3,"Fitter 2","Distributor 3",11
6526,2025-09-03,1,"Fitter 2","Distributor 3",18
6527,2025-07-31,6,"Fitter 5","Distributor 1",35
6532,2025-05-16,7,"Fitter 5","Distributor 1",24
6535,2025-12-18,6,"Fitter 4","Distributor 1",20
6539,2025-08-13,1,"Fitter 1","Distributor 3",10
6543,2025-09-12,5,"Fitter 2","Distributor 1",45
6547,2025-06-28,2,"Fitter 4","Distributor 3",35
6552,2025-08-26,4,"Fitter 1","Distributor 1",27
6553,2025-02-18,2,"Fitter 4","Distributor 1",18
6554,2025-10-12,7,"Fitter 4","Distributor 3",20
6555,2025-07-03,6,"Fitter 1","Distributor 3",49
6559,2025-03-28,2,"Fitter 3","Distributor 2",13
6560,2025-02-14,7,"Fitter 1","Distributor 3",23
6563,2025-05-30,3,"Fitter 4","Distributor 3",32
6566,2025-03-16,4,"Fitter 5","Distributor 2",28
6570,2025-11-08,7,"Fitter 5","Distributor 2",12
6574,2025-05-13,2,"Fitter 3","Distributor 1",49
6575,2025-09-09,2,"Fitter 1","Distributor 2",38
6577,2025-03-26,2,"Fitter 4","Distributor 3",49
6578,2025-12-31,7,"Fitter 2","Distributor 3",49
6580,2025-03-29,1,"Fitter 5","Distributor 1",41
6581,2025-12-05,7,"Fitter 3","Distributor 2",15
6585,2025-12-31,1,"Fitter 1","Distributor 2",20
6586,2025-09-01,5,"Fitter 1","Distributor 2",44
6587,2025-04-06,1,"Fitter 2","Distributor 2",11
6591,2026-01-09,2,"Fitter 4","Distributor 2",43
6592,2025-05-22,7,"Fitter 4","Distributor 3",23
6594,2026-01-11,4,"Fitter 1","Distributor 2",34
6596,2025-12-19,1,"Fitter 3","Distributor 2",39
6603,2025-11-04,1,"Fitter 2","Distributor 1",34
6604,2025-07-18,5,"Fitter 2","Distributor 3",50
6605,2025-11-23,3,"Fitter 2","Distributor 1",48
6606,2026-01-09,3,"Fitter 5","Distributor 3",21
6610,2025-12-18,1,"Fitter 4","Distributor 2",42
6611,2025-10-21,1,"Fitter 5","Distributor 2",42
6612,2025-12-12,1,"Fitter 1","Distributor 3",17
6615,2025-03-17,3,"Fitter 2","Distributor 3",36
6616,2025-02-08,4,"Fitter 2","Distributor 2",32
6618,2025-03-01,1,"Fitter 2","Distributor 2",16
6621,2025-02-21,2,"Fitter 2","Distributor 3",47
6622,2025-09-30,3,"Fitter 5","Distributor 2",45
6623,2025-10-23,1,"Fitter 3","Distributor 1",16
6625,2025-06-23,2,"Fitter 3","Distributor 1",16
6626,2025-04-27,6,"Fitter 3","Distributor 3",20
6632,2025-07-14,6,"Fitter 2","Distributor 3",26
6641,2025-05-06,5,"Fitter 5","Distributor 3",22
6642,2025-07-13,2,"Fitter 3","Distributor 2",31
6647,2025-02-26,4,"Fitter 5","Distributor 3",29
6655,2025-02-10,3,"Fitter 3","Distributor 3",10
6656,2025-04-21,4,"Fitter 5","Distributor 2",37
6660,2025-08-19,2,"Fitter 1","Distributor 3",12
6661,2025-04-01,7,"Fitter 5","Distributor 1",26
6663,2025-01-26,4,"Fitter 4","Distributor 2",17
6665,2025-03-16,3,"Fitter 5","Distributor 2",26
6667,2026-01-09,7,"Fitter 4","Distributor 3",37
6668,2025-12-07,1,"Fitter 4","Distributor 2",48
6669,2025-03-13,3,"Fitter 4","Distributor 2",49
6670,2025-09-07,6,"Fitter 3","Distributor 1",21
6671,2025-06-12,7,"Fitter 4","Distributor 3",25
6672,2025-11-03,6,"Fitter 4","Distributor 1",40
6674,2025-05-02,3,"Fitter 1","Distributor 1",22
6675,2025-02-17,3,"Fitter 5","Distributor 2",43
6676,2025-12-16,6,"Fitter 2","Distributor 2",38
6677,2025-10-10,1,"Fitter 2","Distributor 1",20
6681,2025-03-30,3,"Fitter 3","Distributor 3",26
6684,2025-07-09,5,"Fitter 1","Distributor 2",12
6687,2025-04-12,4,"Fitter 2","Distributor 3",34
6688,2025-11-10,5,"Fitter 2","Distributor 3",50
6690,2025-10-12,3,"Fitter 4","Distributor 3",44
6693,2026-01-06,7,"Fitter 1","Distributor 3",33
6695,2025-04-18,1,"Fitter 2","Distributor 3",47
6697,2025-04-04,6,"Fitter 2","Distributor 2",19
6698,2025-04-17,6,"Fitter 3","Distributor 3",30
6700,2025-12-02,7,"Fitter 5","Distributor 2",27
6703,2025-05-24,3,"Fitter 2","Distributor 1",38
6704,2025-01-31,1,"Fitter 3","Distributor 3",26
6707,2025-07-23,3,"Fitter 2","Distributor 1",18
6708,2025-02-17,2,"Fitter 4","Distributor 1",26
6711,2025-03-18,2,"Fitter 3","Distributor 2",30
6712,2025-09-22,7,"Fitter 1","Distributor 1",20
6713,2025-11-15,5,"Fitter 4","Distributor 1",25
6718,2025-02-19,6,"Fitter 3","Distributor 2",40
6723,2025-11-05,2,"Fitter 1","Distributor 1",21
6725,2025-04-17,3,"Fitter 2","Distributor 3",42
6727,2025-07-20,3,"Fitter 4","Distributor 1",39
6729,2025-12-03,6,"Fitter 5","Distributor 3",16
6731,2025-07-05,6,"Fitter 5","Distributor 1",20
6732,2025-09-28,2,"Fitter 2","Distributor 1",30
6735,2025-01-17,1,"Fitter 1","Distributor 2",34
6737,2025-07-28,1,"Fitter 4","Distributor 1",37
6738,2025-07-27,1,"Fitter 4","Distributor 1",40
6740,2025-08-21,1,"Fitter 3","Distributor 3",40
6741,2025-05-09,6,"Fitter 3","Distributor 2",14
6742,2025-03-18,7,"Fitter 1","Distributor 3",14
6743,2025-09-01,3,"Fitter 1","Distributor 2",38
6744,2026-01-01,4,"Fitter 2","Distributor 2",41
6748,2025-05-11,6,"Fitter 1","Distributor 2",40
6749,2025-01-16,3,"Fitter 4","Distributor 2",27
6751,2025-10-09,3,"Fitter 4","Distributor 2",38
6753,2025-09-11,4,"Fitter 3","Distributor 1",17
6755,2025-10-18,7,"Fitter 3","Distributor 2",39
6757,2025-05-08,4,"Fitter 3","Distributor 1",16
6758,2025-07-23,3,"Fitter 1","Distributor 1",30
6761,2025-04-14,3,"Fitter 4","Distributor 3",10
6763,2025-10-04,5,"Fitter 2","Distributor 2",32
6764,2025-06-20,2,"Fitter 3","Distributor 2",30
6765,2025-12-29,2,"Fitter 3","Distributor 3",17
6767,2025-08-01,5,"Fitter 5","Distributor 1",15
6769,2025-10-10,4,"Fitter 3","Distributor 1",23
6771,2026-01-07,5,"Fitter 1","Distributor 3",40
6773,2025-02-08,1,"Fitter 2","Distributor 2",15
6775,2025-08-18,5,"Fitter 1","Distributor 3",26
6776,2025-11-16,5,"Fitter 2","Distributor 1",18
6777,2025-05-02,2,"Fitter 5","Distributor 2",17
6778,2025-08-16,3,"Fitter 2","Distributor 1",49
6782,2025-11-25,2,"Fitter 4","Distributor 2",25
6784,2025-05-07,1,"Fitter 3","Distributor 1",15
6785,2025-07-30,4,"Fitter 4","Distributor 3",17
6786,2025-12-06,1,"Fitter 3","Distributor 2",35
6791,2025-08-25,5,"Fitter 4","Distributor 3",46
6795,2025-11-03,6,"Fitter 4","Distributor 1",25
6796,2025-04-29,4,"Fitter 4","Distributor 3",31
6798,2025-08-10,1,"Fitter 5","Distributor 1",50
6800,2025-09-02,4,"Fitter 2","Distributor 1",46
6801,2025-11-07,3,"Fitter 1","Distributor 2",44
6802,2025-06-28,3,"Fitter 3","Distributor 2",16
6805,2025-07-09,5,"Fitter 3","Distributor 1",26
6807,2025-10-03,2,"Fitter 2","Distributor 2",41
6809,2025-03-21,3,"Fitter 4","Distributor 1",23
6811,2025-10-31,5,"Fitter 1","Distributor 1",29
6812,2025-02-08,4,"Fitter 4","Distributor 1",36
6816,2025-06-26,3,"Fitter 5","Distributor 3",28
6817,2025-02-24,1,"Fitter 4","Distributor 1",47
6818,2026-01-11,7,"Fitter 5","Distributor 3",42
6822,2025-01-30,3,"Fitter 1","Distributor 3",28
6824,2025-07-15,3,"Fitter 1","Distributor 3",41
6825,2025-07-26,4,"Fitter 4","Distributor 2",23
6826,2025-02-19,7,"Fitter 5","Distributor 1",36
6827,2025-10-14,3,"Fitter 4","Distributor 3",46
6830,2025-04-13,7,"Fitter 5","Distributor 1",16
6831,2025-11-02,6,"Fitter 3","Distributor 1",18
6833,2025-06-06,6,"Fitter 4","Distributor 2",11
6839,2025-03-27,2,"Fitter 1","Distributor 1",49
6841,2025-07-26,6,"Fitter 3","Distributor 3",11
6842,2025-06-25,1,"Fitter 5","Distributor 2",16
6843,2025-11-29,7,"Fitter 2","Distributor 2",16
6844,2025-05-03,2,"Fitter 2","Distributor 3",28
6845,2025-03-05,5,"Fitter 2","Distributor 1",26
6846,2025-07-09,7,"Fitter 2","Distributor 2",38
6849,2025-08-28,1,"Fitter 4","Distributor 2",12
6851,2025-12-04,4,"Fitter 4","Distributor 3",34
6854,2025-05-17,7,"Fitter 3","Distributor 2",50
6855,2025-02-03,4,"Fitter 1","Distributor 2",17
6860,2025-05-27,5,"Fitter 1","Distributor 3",21
6864,2025-06-17,1,"Fitter 3","Distributor 3",40
6866,2025-07-13,4,"Fitter 4","Distributor 2",45
6867,2025-04-02,6,"Fitter 5","Distributor 1",32
6868,2025-10-04,1,"Fitter 3","Distributor 2",45
6872,2025-05-08,2,"Fitter 3","Distributor 2",13
6876,2025-06-13,2,"Fitter 1","Distributor 3",32
6877,2025-11-08,5,"Fitter 5","Distributor 3",18
6878,2025-10-01,6,"Fitter 5","Distributor 1",45
6881,2025-08-20,1,"Fitter 5","Distributor 2",50
6882,2025-03-12,2,"Fitter 1","Distributor 2",50
6887,2025-12-30,6,"Fitter 5","Distributor 1",13
6894,2025-01-13,2,"Fitter 5","Distributor 2",49
6895,2025-07-12,1,"Fitter 1","Distributor 3",13
6896,2025-01-17,6,"Fitter 2","Distributor 3",17
6897,2025-02-20,7,"Fitter 3","Distributor 1",47
6902,2025-07-17,7,"Fitter 2","Distributor 1",43
6909,2025-12-17,4,"Fitter 3","Distributor 1",11
6910,2025-11-10,4,"Fitter 5","Distributor 2",10
6911,2025-03-12,3,"Fitter 2","Distributor 3",12
6912,2025-01-21,6,"Fitter 2","Distributor 3",44
6914,2025-11-29,2,"Fitter 5","Distributor 1",11
6917,2025-06-27,4,"Fitter 3","Distributor 2",43
6918,2025-12-19,2,"Fitter 1","Distributor 1",20
6920,2025-03-16,3,"Fitter 4","Distributor 3",44
6921,2025-09-08,3,"Fitter 3","Distributor 2",42
6922,2025-06-09,3,"Fitter 1","Distributor 1",19
6923,2025-07-27,1,"Fitter 4","Distributor 2",20
6924,2025-01-29,2,"Fitter 3","Distributor 1",29
6926,2025-02-11,5,"Fitter 1","Distributor 1",40
6927,2025-09-08,7,"Fitter 3","Distributor 1",17
6928,2025-12-07,4,"Fitter 4","Distributor 3",15
6929,2025-04-28,6,"Fitter 1","Distributor 2",46
6934,2025-10-03,3,"Fitter 1","Distributor 2",47
6936,2025-07-08,1,"Fitter 3","Distributor 1",42
6939,2025-11-08,5,"Fitter 5","Distributor 2",19
6940,2025-09-23,3,"Fitter 1","Distributor 1",29
6942,2025-04-05,6,"Fitter 4","Distributor 3",43
6943,2025-06-20,7,"Fitter 3","Distributor 2",30
6948,2025-10-17,5,"Fitter 1","Distributor 2",48
6950,2025-03-21,3,"Fitter 4","Distributor 2",34
6951,2025-05-15,6,"Fitter 1","Distributor 1",16
6953,2025-09-20,3,"Fitter 3","Distributor 3",12
6956,2025-10-29,3,"Fitter 1","Distributor 1",22
6958,2025-05-09,7,"Fitter 3","Distributor 2",19
6959,2025-05-08,7,"Fitter 5","Distributor 1",49
6962,2025-11-22,1,"Fitter 4","Distributor 3",39
6963,2025-09-16,2,"Fitter 3","Distributor 3",48
6964,2025-10-12,6,"Fitter 4","Distributor 2",25
6966,2025-04-13,3,"Fitter 4","Distributor 2",49
6967,2025-04-17,7,"Fitter 3","Distributor 2",20
6968,2025-03-29,2,"Fitter 1","Distributor 2",21
6969,2025-05-21,5,"Fitter 1","Distributor 2",32
6971,2025-07-07,3,"Fitter 4","Distributor 2",41
6973,2025-03-02,1,"Fitter 4","Distributor 3",26
6978,2025-11-09,3,"Fitter 4","Distributor 2",23
6979,2025-11-27,1,"Fitter 5","Distributor 1",45
6980,2025-08-25,7,"Fitter 5","Distributor 3",38
6981,2025-08-07,6,"Fitter 4","Distributor 2",14
6983,2025-11-17,1,"Fitter 1","Distributor 1",10
6987,2025-07-23,6,"Fitter 1","Distributor 3",24
6991,2025-03-14,7,"Fitter 4","Distributor 2",14
6992,2025-02-10,4,"Fitter 2","Distributor 2",18
6994,2025-08-03,6,"Fitter 3","Distributor 3",39
7000,2025-05-04,5,"Fitter 5","Distributor 3",25
7003,2025-10-04,7,"Fitter 2","Distributor 3",49
7005,2025-01-17,2,"Fitter 4","Distributor 2",19
7008,2025-04-29,2,"Fitter 2","Distributor 3",44
7011,2025-12-01,2,"Fitter 1","Distributor 2",40
7013,2025-05-01,7,"Fitter 5","Distributor 3",32
7015,2025-10-21,3,"Fitter 4","Distributor 3",32
7016,2025-10-29,5,"Fitter 3","Distributor 3",44
7017,2025-09-07,5,"Fitter 5","Distributor 2",27
7021,2025-06-25,1,"Fitter 4","Distributor 2",43
7022,2025-07-17,7,"Fitter 1","Distributor 3",11
7023,2025-11-28,2,"Fitter 2","Distributor 3",21
7024,2025-10-30,4,"Fitter 1","Distributor 3",26
7025,2026-01-10,3,"Fitter 5","Distributor 3",39
7027,2025-12-31,7,"Fitter 5","Distributor 3",12
7035,2025-04-24,1,"Fitter 5","Distributor 3",45
7036,2025-08-30,1,"Fitter 4","Distributor 2",22
7037,2025-10-21,5,"Fitter 2","Distributor 1",44
7038,2025-02-17,4,"Fitter 4","Distributor 3",24
7040,2025-06-22,2,"Fitter 2","Distributor 3",34
7043,2025-08-19,3,"Fitter 3","Distributor 3",12
7046,2025-03-31,7,"Fitter 1","Distributor 1",42
7048,2025-11-10,3,"Fitter 3","Distributor 1",25
7050,2025-12-12,6,"Fitter 4","Distributor 3",30
7051,2025-04-25,1,"Fitter 2","Distributor 2",20
7052,2025-12-01,6,"Fitter 5","Distributor 2",42
7055,2025-05-07,1,"Fitter 4","Distributor 1",50
7059,2025-12-02,7,"Fitter 1","Distributor 3",10
7060,2025-01-25,6,"Fitter 5","Distributor 2",45
7061,2025-10-30,2,"Fitter 4","Distributor 3",31
7062,2025-02-05,1,"Fitter 5","Distributor 3",34
7065,2025-12-11,2,"Fitter 4","Distributor 2",13
7066,2025-04-06,3,"Fitter 5","Distributor 1",43
7067,2025-06-02,4,"Fitter 4","Distributor 3",31
7069,2025-03-09,5,"Fitter 2","Distributor 1",46
7072,2025-09-07,3,"Fitter 1","Distributor 1",40
7075,2025-08-17,1,"Fitter 1","Distributor 3",23
7076,2025-10-14,7,"Fitter 2","Distributor 3",42
7077,2025-03-24,4,"Fitter 2","Distributor 1",14
7081,2025-03-10,4,"Fitter 2","Distributor 3",25
7086,2025-07-29,5,"Fitter 4","Distributor 1",22
7088,2025-02-20,5,"Fitter 5","Distributor 1",50
7090,2025-10-11,4,"Fitter 2","Distributor 3",35
7091,2025-12-09,7,"Fitter 3","Distributor 3",40
7092,2025-12-06,4,"Fitter 3","Distributor 2",35
7093,2025-12-02,3,"Fitter 1","Distributor 3",12
7094,2025-09-03,5,"Fitter 5","Distributor 3",15
7095,2025-06-12,4,"Fitter 4","Distributor 3",44
7098,2025-05-31,4,"Fitter 5","Distributor 3",24
7099,2025-08-28,5,"Fitter 1","Distributor 2",10
7105,2025-02-16,2,"Fitter 2","Distributor 2",13
7106,2025-12-10,4,"Fitter 1","Distributor 1",50
7109,2025-06-18,1,"Fitter 4","Distributor 1",31
7111,2025-01-15,5,"Fitter 3","Distributor 1",37
7116,2026-01-03,6,"Fitter 5","Distributor 3",39
7117,2025-06-28,3,"Fitter 3","Distributor 1",38
7118,2025-02-03,5,"Fitter 5","Distributor 3",10
7120,2025-09-19,2,"Fitter 3","Distributor 3",21
7121,2025-02-13,5,"Fitter 3","Distributor 3",47
7123,2025-02-16,1,"Fitter 5","Distributor 1",28
7124,2025-09-20,5,"Fitter 2","Distributor 1",15
7126,2025-04-18,2,"Fitter 4","Distributor 1",48
7128,2025-02-01,5,"Fitter 4","Distributor 1",45
7129,2025-07-18,7,"Fitter 1","Distributor 2",21
7130,2025-03-27,1,"Fitter 4","Distributor 3",24
7132,2025-04-05,2,"Fitter 2","Distributor 1",14
7133,2025-03-02,1,"Fitter 2","Distributor 2",26
7138,2025-05-27,1,"Fitter 3","Distributor 3",11
7140,2025-02-25,1,"Fitter 1","Distributor 3",46
7141,2025-05-23,7,"Fitter 4","Distributor 2",19
7146,2025-09-04,2,"Fitter 2","Distributor 1",38
7151,2025-05-10,1,"Fitter 3","Distributor 3",11
7155,2025-09-03,3,"Fitter 1","Distributor 3",27
7157,2025-07-22,4,"Fitter 1","Distributor 2",22
7159,2025-03-03,4,"Fitter 2","Distributor 1",45
7162,2025-12-02,6,"Fitter 5","Distributor 3",31
7164,2025-05-07,2,"Fitter 5","Distributor 1",30
7165,2025-04-09,6,"Fitter 2","Distributor 1",22
7166,2025-05-13,6,"Fitter 1","Distributor 3",46
7169,2025-09-08,5,"Fitter 4","Distributor 1",12
7170,2025-04-05,7,"Fitter 3","Distributor 1",38
7173,2025-04-02,5,"Fitter 3","Distributor 1",26
7175,2025-01-23,1,"Fitter 1","Distributor 2",25
7177,2025-09-11,6,"Fitter 3","Distributor 1",19
7180,2025-09-05,5,"Fitter 2","Distributor 1",33
7181,2025-10-24,3,"Fitter 5","Distributor 3",42
7182,2025-09-19,1,"Fitter 5","Distributor 2",50
7184,2025-12-20,7,"Fitter 5","Distributor 1",11
7188,2025-06-24,2,"Fitter 1","Distributor 1",33
7189,2025-04-03,1,"Fitter 4","Distributor 1",33
7190,2025-04-28,1,"Fitter 2","Distributor 3",22
7193,2025-10-13,2,"Fitter 2","Distributor 1",12
7194,2025-01-20,3,"Fitter 2","Distributor 1",35
7198,2025-03-05,2,"Fitter 2","Distributor 2",38
7199,2025-07-08,5,"Fitter 1","Distributor 2",37
7201,2025-11-30,7,"Fitter 3","Distributor 2",18
7202,2025-08-10,3,"Fitter 1","Distributor 1",10
7203,2025-03-15,5,"Fitter 3","Distributor 3",24
7204,2025-11-03,2,"Fitter 5","Distributor 2",27
7205,2025-05-12,2,"Fitter 3","Distributor 2",31
7207,2025-04-25,1,"Fitter 2","Distributor 1",35
7209,2025-04-12,7,"Fitter 1","Distributor 1",31
7211,2025-07-26,1,"Fitter 4","Distributor 2",47
7212,2025-09-13,7,"Fitter 1","Distributor 1",42
7215,2025-08-16,4,"Fitter 4","Distributor 2",38
7217,2025-12-11,1,"Fitter 1","Distributor 3",10
7218,2025-09-01,6,"Fitter 1","Distributor 1",19
7221,2025-10-17,4,"Fitter 2","Distributor 2",50
7222,2025-02-08,6,"Fitter 4","Distributor 3",23
7223,2025-03-14,7,"Fitter 5","Distributor 2",35
7226,2025-05-17,2,"Fitter 5","Distributor 1",37
7227,2025-09-21,6,"Fitter 5","Distributor 3",45
7229,2025-03-23,1,"Fitter 2","Distributor 2",27
7232,2025-10-07,5,"Fitter 2","Distributor 3",14
7234,2025-05-02,5,"Fitter 1","Distributor 1",33
7239,2025-04-23,6,"Fitter 5","Distributor 2",41
7240,2025-05-12,1,"Fitter 4","Distributor 1",19
7242,2025-01-28,1,"Fitter 1","Distributor 1",31
7243,2025-12-08,7,"Fitter 1","Distributor 2",12
7244,2025-05-16,6,"Fitter 5","Distributor 3",44
7247,2025-01-23,1,"Fitter 1","Distributor 3",12
7248,2025-05-18,2,"Fitter 3","Distributor 1",26
7251,2025-05-24,5,"Fitter 1","Distributor 2",39
7253,2025-05-22,1,"Fitter 3","Distributor 1",23
7254,2025-02-20,5,"Fitter 5","Distributor 2",21
7255,2025-06-25,6,"Fitter 3","Distributor 1",50
