invoice_id,customer_id,staff_id,invoice_date,payment_mode,total_amount_items,total_tax,discount_amount,final_bill_amount
3180,919,11,"2025-10-08 00:00:00",Cash,8981.00,457.00,0.00,9438.00
3181,433,17,"2025-07-30 00:00:00",Cash,6624.00,453.00,0.00,7077.00
3182,7281,15,"2025-08-17 00:00:00",Cash,7895.00,371.00,0.00,8266.00
3183,2908,18,"2025-11-07 00:00:00",UPI,10552.00,399.00,0.00,10951.00
3184,6162,15,"2025-04-11 00:00:00",UPI,12975.00,244.00,0.00,13219.00
3185,247,3,"2025-11-25 00:00:00",UPI,4302.00,344.00,0.00,4646.00
3186,2008,13,"2025-01-16 00:00:00",UPI,15302.00,488.00,0.00,15790.00
3187,1651,9,"2025-12-31 00:00:00",Card,15256.00,302.00,0.00,15558.00
3188,3852,3,"2025-07-18 00:00:00",Card,4060.00,235.00,0.00,4295.00
3189,1534,7,"2025-07-22 00:00:00",Card,8888.00,346.00,0.00,9234.00
3190,2134,13,"2025-06-23 00:00:00",UPI,14309.00,218.00,0.00,14527.00
3191,1364,1,"2025-05-25 00:00:00",UPI,10344.00,167.00,0.00,10511.00
3192,5212,15,"2025-01-18 00:00:00",Card,4719.00,262.00,0.00,4981.00
3193,2913,6,"2025-08-11 00:00:00",UPI,8870.00,314.00,0.00,9184.00
3194,7067,15,"2025-06-02 00:00:00",Card,10818.00,366.00,0.00,11184.00
3195,192,2,"2025-01-25 00:00:00",Cash,6028.00,154.00,0.00,6182.00
3196,4633,17,"2025-12-26 00:00:00",Cash,10030.00,176.00,0.00,10206.00
3197,815,4,"2025-05-12 00:00:00",Card,14949.00,280.00,0.00,15229.00
3198,4074,2,"2025-06-06 00:00:00",UPI,8518.00,312.00,0.00,8830.00
3199,3199,7,"2025-05-08 00:00:00",Cash,5515.00,206.00,0.00,5721.00
3200,2259,7,"2025-11-12 00:00:00",Card,4709.00,269.00,0.00,4978.00
3201,7549,9,"2025-01-19 00:00:00",Cash,12830.00,399.00,0.00,13229.00
3202,1459,12,"2025-12-17 00:00:00",Cash,4038.00,427.00,0.00,4465.00
3203,7980,15,"2025-12-25 00:00:00",UPI,7181.00,340.00,0.00,7521.00
3204,6672,2,"2025-02-20 00:00:00",UPI,10547.00,374.00,0.00,10921.00
3205,5749,16,"2025-02-07 00:00:00",UPI,13955.00,488.00,0.00,14443.00
3206,3960,5,"2025-08-24 00:00:00",Cash,11284.00,465.00,0.00,11749.00
3207,6191,15,"2025-02-19 00:00:00",UPI,17080.00,497.00,0.00,17577.00
3208,1348,10,"2025-10-12 00:00:00",UPI,7797.00,315.00,0.00,8112.00
3209,5494,1,"2025-05-15 00:00:00",UPI,2259.00,246.00,0.00,2505.00
3210,5925,5,"2025-12-22 00:00:00",Cash,13063.00,243.00,0.00,13306.00
3211,5265,20,"2025-06-29 00:00:00",UPI,2344.00,424.00,0.00,2768.00
3212,6152,20,"2025-04-21 00:00:00",Cash,8686.00,419.00,0.00,9105.00
3213,2577,20,"2025-08-24 00:00:00",UPI,5501.00,482.00,0.00,5983.00
3214,4014,17,"2025-02-04 00:00:00",Cash,22656.00,379.00,0.00,23035.00
3215,587,17,"2025-04-06 00:00:00",UPI,1720.00,462.00,0.00,2182.00
3216,4199,3,"2025-04-07 00:00:00",Card,2545.00,451.00,0.00,2996.00
3217,7282,4,"2025-06-23 00:00:00",Card,7532.00,439.00,0.00,7971.00
3218,6926,20,"2025-07-29 00:00:00",Cash,4032.00,241.00,0.00,4273.00
3219,407,1,"2025-06-29 00:00:00",Card,657.00,389.00,0.00,1046.00
3220,87,9,"2025-10-09 00:00:00",Card,13010.00,411.00,0.00,13421.00
3221,569,11,"2025-11-23 00:00:00",UPI,2671.00,300.00,0.00,2971.00
3222,984,17,"2025-10-23 00:00:00",Card,4609.00,271.00,0.00,4880.00
3223,1393,20,"2025-04-17 00:00:00",Cash,7397.00,158.00,0.00,7555.00
3224,3800,17,"2025-06-12 00:00:00",UPI,3598.00,162.00,0.00,3760.00
3225,3341,17,"2025-05-11 00:00:00",Card,10778.00,201.00,0.00,10979.00
3226,3986,17,"2025-01-12 00:00:00",Card,11087.00,250.00,0.00,11337.00
3227,4973,3,"2026-01-03 00:00:00",Card,1221.00,390.00,0.00,1611.00
3228,180,13,"2025-04-18 00:00:00",UPI,9577.00,342.00,0.00,9919.00
3229,7976,9,"2025-07-24 00:00:00",Cash,13534.00,203.00,0.00,13737.00
3230,4728,8,"2025-12-14 00:00:00",Card,6874.00,191.00,0.00,7065.00
3231,890,6,"2025-11-16 00:00:00",UPI,4381.00,309.00,0.00,4690.00
3232,2623,14,"2025-08-02 00:00:00",Card,7162.00,410.00,0.00,7572.00
3233,5301,5,"2025-12-20 00:00:00",Cash,11069.00,338.00,0.00,11407.00
3234,5321,2,"2025-01-15 00:00:00",Card,6218.00,413.00,0.00,6631.00
3235,7610,17,"2025-11-16 00:00:00",UPI,7417.00,165.00,0.00,7582.00
3236,6231,3,"2025-07-20 00:00:00",Cash,6214.00,256.00,0.00,6470.00
3237,6078,15,"2025-11-19 00:00:00",Card,6536.00,362.00,0.00,6898.00
3238,4572,4,"2025-08-28 00:00:00",Card,9774.00,186.00,0.00,9960.00
3239,2953,7,"2025-01-23 00:00:00",UPI,6621.00,227.00,0.00,6848.00
3240,6195,2,"2025-08-14 00:00:00",UPI,15706.00,430.00,0.00,16136.00
3241,1167,1,"2025-04-15 00:00:00",Card,2511.00,184.00,0.00,2695.00
3242,281,10,"2025-09-05 00:00:00",UPI,13823.00,337.00,0.00,14160.00
3243,5295,7,"2025-11-23 00:00:00",UPI,4739.00,325.00,0.00,5064.00
3244,1867,19,"2025-02-17 00:00:00",Card,6055.00,416.00,0.00,6471.00
3245,769,12,"2025-07-27 00:00:00",Card,17270.00,453.00,0.00,17723.00
3246,2078,12,"2025-03-04 00:00:00",UPI,7248.00,447.00,0.00,7695.00
3247,3826,7,"2025-03-17 00:00:00",Cash,8850.00,421.00,0.00,9271.00
3248,7751,17,"2025-02-16 00:00:00",UPI,14310.00,337.00,0.00,14647.00
3249,6822,2,"2025-01-30 00:00:00",UPI,9286.00,323.00,0.00,9609.00
3250,983,1,"2025-08-29 00:00:00",Cash,6825.00,221.00,0.00,7046.00
3251,4937,17,"2025-09-20 00:00:00",Card,12345.00,355.00,0.00,12700.00
3252,4516,2,"2025-11-18 00:00:00",Card,13492.00,392.00,0.00,13884.00
3253,1317,15,"2025-07-02 00:00:00",UPI,25345.00,168.00,0.00,25513.00
3254,5892,18,"2025-07-05 00:00:00",UPI,3406.00,379.00,0.00,3785.00
3255,6687,6,"2025-04-12 00:00:00",Cash,1953.00,349.00,0.00,2302.00
3256,7426,1,"2025-12-06 00:00:00",UPI,8330.00,470.00,0.00,8800.00
3257,1631,2,"2025-07-30 00:00:00",Card,1845.00,217.00,0.00,2062.00
3258,6839,5,"2025-03-27 00:00:00",UPI,6278.00,204.00,0.00,6482.00
3259,6042,4,"2025-11-28 00:00:00",UPI,2990.00,425.00,0.00,3415.00
3260,5552,6,"2025-04-04 00:00:00",Card,11231.00,246.00,0.00,11477.00
3261,2878,6,"2026-01-06 00:00:00",Card,9274.00,238.00,0.00,9512.00
3262,5379,10,"2025-05-31 00:00:00",Cash,2672.00,165.00,0.00,2837.00
3263,4377,5,"2025-09-23 00:00:00",Card,11322.00,311.00,0.00,11633.00
3264,7129,15,"2025-07-18 00:00:00",Cash,5070.00,436.00,0.00,5506.00
3265,6117,11,"2025-04-06 00:00:00",Card,24428.00,360.00,0.00,24788.00
3266,6186,18,"2025-08-11 00:00:00",Cash,6753.00,169.00,0.00,6922.00
3267,3906,17,"2025-07-23 00:00:00",Cash,9837.00,319.00,0.00,10156.00
3268,7124,8,"2025-09-20 00:00:00",Card,5619.00,498.00,0.00,6117.00
3269,5688,17,"2025-10-03 00:00:00",UPI,8111.00,245.00,0.00,8356.00
3270,4183,11,"2025-08-30 00:00:00",Card,10342.00,336.00,0.00,10678.00
3271,6427,7,"2025-04-26 00:00:00",UPI,3994.00,318.00,0.00,4312.00
3272,2578,13,"2025-09-08 00:00:00",Cash,3071.00,264.00,0.00,3335.00
3273,4656,11,"2025-02-03 00:00:00",Card,11759.00,267.00,0.00,12026.00
3274,2059,19,"2025-06-18 00:00:00",Card,5502.00,417.00,0.00,5919.00
3275,3874,17,"2025-04-30 00:00:00",Card,13207.00,205.00,0.00,13412.00
3276,6373,19,"2025-02-18 00:00:00",Card,4878.00,308.00,0.00,5186.00
3277,4562,14,"2025-06-21 00:00:00",UPI,3901.00,248.00,0.00,4149.00
3278,7552,13,"2025-10-13 00:00:00",UPI,10897.00,246.00,0.00,11143.00
3279,2923,7,"2025-05-04 00:00:00",Cash,9764.00,265.00,0.00,10029.00
3280,4476,19,"2025-11-02 00:00:00",Cash,11588.00,342.00,0.00,11930.00
3281,4266,18,"2025-03-23 00:00:00",Cash,5781.00,481.00,0.00,6262.00
3282,2468,15,"2025-12-26 00:00:00",Cash,15324.00,262.00,0.00,15586.00
3283,4367,13,"2025-07-03 00:00:00",Cash,7972.00,234.00,0.00,8206.00
3284,5161,14,"2025-10-16 00:00:00",Card,15833.00,152.00,0.00,15985.00
3285,7189,2,"2025-04-03 00:00:00",Card,16177.00,359.00,0.00,16536.00
3286,1258,7,"2025-10-17 00:00:00",Card,5557.00,421.00,0.00,5978.00
3287,6981,9,"2025-08-07 00:00:00",Cash,12365.00,242.00,0.00,12607.00
3288,6801,1,"2025-11-07 00:00:00",Cash,5513.00,321.00,0.00,5834.00
3289,4644,13,"2025-04-10 00:00:00",UPI,3854.00,481.00,0.00,4335.00
3290,4858,8,"2025-12-16 00:00:00",Card,13579.00,289.00,0.00,13868.00
3291,4236,19,"2025-04-27 00:00:00",Cash,2161.00,166.00,0.00,2327.00
3292,3805,16,"2025-12-27 00:00:00",Cash,6704.00,204.00,0.00,6908.00
3293,4028,14,"2025-05-22 00:00:00",Card,9924.00,349.00,0.00,10273.00
3294,1950,20,"2025-01-27 00:00:00",Card,2924.00,362.00,0.00,3286.00
3295,1037,20,"2025-01-17 00:00:00",Card,6500.00,161.00,0.00,6661.00
3296,5037,2,"2025-03-01 00:00:00",Card,18729.00,342.00,0.00,19071.00
3297,3169,2,"2025-01-19 00:00:00",UPI,6909.00,183.00,0.00,7092.00
3298,5552,13,"2025-07-03 00:00:00",Card,15530.00,291.00,0.00,15821.00
3299,7502,4,"2025-02-28 00:00:00",UPI,5097.00,455.00,0.00,5552.00
3300,3977,4,"2025-09-13 00:00:00",Card,6911.00,165.00,0.00,7076.00
3301,3900,16,"2025-05-02 00:00:00",Cash,4818.00,171.00,0.00,4989.00
3302,7700,7,"2025-11-27 00:00:00",UPI,2789.00,235.00,0.00,3024.00
3303,4979,19,"2026-01-07 00:00:00",Cash,7918.00,220.00,0.00,8138.00
3304,5230,4,"2025-03-29 00:00:00",UPI,6853.00,275.00,0.00,7128.00
3305,1810,4,"2025-10-24 00:00:00",Card,8706.00,310.00,0.00,9016.00
3306,1237,7,"2025-07-16 00:00:00",Cash,6499.00,172.00,0.00,6671.00
3307,6761,5,"2025-04-14 00:00:00",Card,6659.00,151.00,0.00,6810.00
3308,3876,10,"2025-07-21 00:00:00",UPI,4382.00,301.00,0.00,4683.00
3309,290,19,"2026-01-03 00:00:00",UPI,18323.00,341.00,0.00,18664.00
3310,7783,16,"2025-11-02 00:00:00",UPI,12236.00,343.00,0.00,12579.00
3311,2703,11,"2025-04-18 00:00:00",Cash,23614.00,296.00,0.00,23910.00
3312,3737,13,"2025-08-17 00:00:00",Cash,19745.00,454.00,0.00,20199.00
3313,5487,14,"2025-02-21 00:00:00",Cash,20255.00,372.00,0.00,20627.00
3314,3302,14,"2025-03-12 00:00:00",Cash,9468.00,353.00,0.00,9821.00
3315,1867,12,"2025-03-01 00:00:00",Card,5128.00,212.00,0.00,5340.00
3316,7486,20,"2025-04-29 00:00:00",Cash,15813.00,249.00,0.00,16062.00
3317,3135,5,"2025-10-13 00:00:00",Card,5664.00,267.00,0.00,5931.00
3318,2882,5,"2025-12-31 00:00:00",Cash,15970.00,400.00,0.00,16370.00
3319,6080,12,"2025-08-16 00:00:00",Cash,1836.00,371.00,0.00,2207.00
3320,4493,8,"2025-07-16 00:00:00",Cash,6693.00,434.00,0.00,7127.00
3321,4696,18,"2025-04-22 00:00:00",Cash,5436.00,199.00,0.00,5635.00
3322,5355,8,"2025-07-10 00:00:00",Card,11198.00,411.00,0.00,11609.00
3323,3303,3,"2025-11-07 00:00:00",Cash,19479.00,298.00,0.00,19777.00
3324,7059,1,"2025-03-21 00:00:00",Cash,7512.00,254.00,0.00,7766.00
3325,3716,11,"2025-10-17 00:00:00",Cash,2735.00,312.00,0.00,3047.00
3326,6211,16,"2025-11-05 00:00:00",Cash,13442.00,491.00,0.00,13933.00
3327,722,13,"2025-12-24 00:00:00",UPI,6417.00,221.00,0.00,6638.00
3328,3055,7,"2025-04-26 00:00:00",Card,11583.00,370.00,0.00,11953.00
3329,4605,7,"2025-05-23 00:00:00",UPI,1670.00,249.00,0.00,1919.00
3330,6554,10,"2025-10-12 00:00:00",UPI,18882.00,205.00,0.00,19087.00
3331,1676,11,"2025-02-27 00:00:00",UPI,1442.00,338.00,0.00,1780.00
3332,5726,20,"2025-08-10 00:00:00",UPI,6464.00,338.00,0.00,6802.00
3333,7882,11,"2025-04-23 00:00:00",UPI,9824.00,449.00,0.00,10273.00
3334,6962,19,"2025-11-22 00:00:00",Card,4928.00,481.00,0.00,5409.00
3335,5984,2,"2026-01-01 00:00:00",Cash,14700.00,291.00,0.00,14991.00
3336,6170,2,"2025-03-22 00:00:00",Card,14725.00,221.00,0.00,14946.00
3337,6552,16,"2025-08-26 00:00:00",Card,4265.00,354.00,0.00,4619.00
3338,952,4,"2025-02-05 00:00:00",Cash,4613.00,214.00,0.00,4827.00
3339,1069,9,"2025-10-10 00:00:00",UPI,6039.00,490.00,0.00,6529.00
3340,90,4,"2025-03-20 00:00:00",Card,12428.00,279.00,0.00,12707.00
3341,1254,10,"2025-07-29 00:00:00",UPI,5980.00,303.00,0.00,6283.00
3342,608,18,"2025-05-23 00:00:00",Card,2298.00,346.00,0.00,2644.00
3343,6065,9,"2025-12-07 00:00:00",Cash,1665.00,342.00,0.00,2007.00
3344,6596,4,"2025-03-11 00:00:00",Card,8883.00,405.00,0.00,9288.00
3345,1863,18,"2025-07-12 00:00:00",Card,8775.00,360.00,0.00,9135.00
3346,7692,1,"2025-01-11 00:00:00",UPI,8792.00,356.00,0.00,9148.00
3347,3120,1,"2025-07-13 00:00:00",Cash,7999.00,484.00,0.00,8483.00
3348,2611,17,"2026-01-04 00:00:00",Card,4760.00,329.00,0.00,5089.00
3349,3790,8,"2025-06-13 00:00:00",Cash,719.00,316.00,0.00,1035.00
3350,3216,16,"2025-12-15 00:00:00",Cash,5308.00,444.00,0.00,5752.00
3351,7318,4,"2025-06-03 00:00:00",Cash,13416.00,447.00,0.00,13863.00
3352,1549,13,"2025-09-03 00:00:00",Cash,15230.00,352.00,0.00,15582.00
3353,4582,2,"2025-04-25 00:00:00",Cash,7169.00,385.00,0.00,7554.00
3354,6104,3,"2025-09-13 00:00:00",Cash,11279.00,238.00,0.00,11517.00
3355,7048,19,"2025-11-10 00:00:00",UPI,9429.00,397.00,0.00,9826.00
3356,2381,13,"2025-08-11 00:00:00",Cash,5325.00,210.00,0.00,5535.00
3357,6302,17,"2025-07-20 00:00:00",Cash,11740.00,203.00,0.00,11943.00
3358,7037,12,"2025-10-21 00:00:00",Card,19311.00,178.00,0.00,19489.00
3359,5971,12,"2025-06-13 00:00:00",UPI,9161.00,358.00,0.00,9519.00
3360,4716,12,"2025-09-06 00:00:00",UPI,9413.00,350.00,0.00,9763.00
3361,6128,13,"2025-04-16 00:00:00",UPI,10468.00,286.00,0.00,10754.00
3362,2539,17,"2025-05-02 00:00:00",UPI,15182.00,348.00,0.00,15530.00
3363,4055,12,"2025-08-23 00:00:00",Cash,9167.00,350.00,0.00,9517.00
3364,1727,3,"2025-10-09 00:00:00",UPI,18500.00,282.00,0.00,18782.00
3365,1880,14,"2025-06-23 00:00:00",Cash,3790.00,473.00,0.00,4263.00
3366,1961,6,"2025-06-20 00:00:00",UPI,4316.00,423.00,0.00,4739.00
3367,1809,11,"2025-01-17 00:00:00",Card,11487.00,291.00,0.00,11778.00
3368,2340,1,"2025-07-20 00:00:00",Card,10556.00,396.00,0.00,10952.00
3369,6343,12,"2025-10-28 00:00:00",Card,701.00,294.00,0.00,995.00
3370,3716,18,"2025-04-26 00:00:00",Cash,10309.00,373.00,0.00,10682.00
3371,2538,17,"2025-07-23 00:00:00",Card,3006.00,254.00,0.00,3260.00
3372,181,19,"2025-04-16 00:00:00",Cash,11822.00,192.00,0.00,12014.00
3373,7806,10,"2025-10-21 00:00:00",UPI,14676.00,159.00,0.00,14835.00
3374,1153,17,"2025-12-17 00:00:00",Card,4570.00,349.00,0.00,4919.00
3375,3317,13,"2025-02-19 00:00:00",Cash,2729.00,426.00,0.00,3155.00
3376,7111,7,"2025-06-16 00:00:00",UPI,13253.00,374.00,0.00,13627.00
3377,5997,15,"2025-10-23 00:00:00",Cash,7235.00,383.00,0.00,7618.00
3378,830,13,"2025-11-19 00:00:00",Cash,6957.00,260.00,0.00,7217.00
3379,2809,1,"2025-03-05 00:00:00",Cash,11560.00,159.00,0.00,11719.00
3380,7106,20,"2025-09-04 00:00:00",Card,12994.00,427.00,0.00,13421.00
3381,3236,17,"2025-05-19 00:00:00",Cash,16492.00,239.00,0.00,16731.00
3382,7681,19,"2025-08-21 00:00:00",Cash,1021.00,318.00,0.00,1339.00
3383,360,8,"2025-05-07 00:00:00",Card,8498.00,478.00,0.00,8976.00
3384,4766,12,"2025-05-27 00:00:00",Cash,9272.00,177.00,0.00,9449.00
3385,74,3,"2025-10-25 00:00:00",UPI,8944.00,401.00,0.00,9345.00
3386,6048,20,"2025-06-14 00:00:00",UPI,4379.00,395.00,0.00,4774.00
3387,6258,4,"2025-06-26 00:00:00",UPI,1660.00,477.00,0.00,2137.00
3388,2903,2,"2025-12-14 00:00:00",UPI,6278.00,477.00,0.00,6755.00
3389,3298,6,"2025-03-02 00:00:00",Cash,11383.00,203.00,0.00,11586.00
3390,4514,15,"2025-09-04 00:00:00",Cash,3336.00,398.00,0.00,3734.00
3391,1104,11,"2025-04-11 00:00:00",Cash,9113.00,398.00,0.00,9511.00
3392,748,3,"2025-01-18 00:00:00",Card,3725.00,431.00,0.00,4156.00
3393,2835,20,"2025-11-12 00:00:00",Cash,8092.00,317.00,0.00,8409.00
3394,5861,1,"2025-11-17 00:00:00",UPI,12188.00,336.00,0.00,12524.00
3395,7317,18,"2025-10-21 00:00:00",Cash,6489.00,308.00,0.00,6797.00
3396,7008,16,"2025-04-29 00:00:00",Cash,5354.00,164.00,0.00,5518.00
3397,866,12,"2026-01-11 00:00:00",UPI,16705.00,182.00,0.00,16887.00
3398,2790,11,"2025-07-29 00:00:00",UPI,12262.00,493.00,0.00,12755.00
3399,731,5,"2025-10-27 00:00:00",Card,15616.00,283.00,0.00,15899.00
3400,728,16,"2025-08-20 00:00:00",Card,6853.00,313.00,0.00,7166.00
3401,6866,6,"2025-07-13 00:00:00",Card,10372.00,491.00,0.00,10863.00
3402,3046,6,"2025-11-14 00:00:00",Card,10052.00,409.00,0.00,10461.00
3403,3470,10,"2025-05-12 00:00:00",UPI,9962.00,213.00,0.00,10175.00
3404,5676,11,"2025-03-03 00:00:00",Card,3828.00,354.00,0.00,4182.00
3405,3808,20,"2025-07-21 00:00:00",Cash,8951.00,446.00,0.00,9397.00
3406,5358,5,"2025-03-04 00:00:00",Card,7689.00,322.00,0.00,8011.00
3407,4137,7,"2025-05-04 00:00:00",Card,13318.00,377.00,0.00,13695.00
3408,2049,2,"2025-10-03 00:00:00",Cash,5487.00,278.00,0.00,5765.00
3409,3053,10,"2025-02-23 00:00:00",Cash,10925.00,209.00,0.00,11134.00
3410,2435,17,"2025-08-26 00:00:00",UPI,19951.00,373.00,0.00,20324.00
3411,168,8,"2025-02-09 00:00:00",Cash,10905.00,487.00,0.00,11392.00
3412,6610,1,"2025-12-18 00:00:00",UPI,12050.00,253.00,0.00,12303.00
3413,5189,5,"2025-03-21 00:00:00",UPI,6841.00,395.00,0.00,7236.00
3414,21,19,"2025-10-01 00:00:00",UPI,7772.00,461.00,0.00,8233.00
3415,7448,16,"2025-08-12 00:00:00",UPI,11385.00,496.00,0.00,11881.00
3416,1,1,"2025-07-07 00:00:00",Cash,8996.00,381.00,0.00,9377.00
3417,7515,1,"2025-11-05 00:00:00",Card,9703.00,358.00,0.00,10061.00
3418,5157,14,"2025-11-10 00:00:00",UPI,3057.00,177.00,0.00,3234.00
3419,1805,8,"2025-03-28 00:00:00",Card,4463.00,302.00,0.00,4765.00
3420,7348,15,"2025-03-23 00:00:00",Cash,10434.00,169.00,0.00,10603.00
3421,7764,1,"2025-12-13 00:00:00",UPI,5748.00,494.00,0.00,6242.00
3422,4500,16,"2025-01-19 00:00:00",UPI,11045.00,167.00,0.00,11212.00
3423,7811,11,"2025-07-30 00:00:00",Cash,734.00,321.00,0.00,1055.00
3424,980,19,"2025-04-11 00:00:00",Cash,4755.00,480.00,0.00,5235.00
3425,5050,7,"2025-12-01 00:00:00",UPI,10714.00,363.00,0.00,11077.00
3426,1307,16,"2025-08-29 00:00:00",Card,4487.00,395.00,0.00,4882.00
3427,5135,16,"2026-01-01 00:00:00",Card,6315.00,375.00,0.00,6690.00
3428,2744,4,"2025-10-10 00:00:00",Cash,8906.00,314.00,0.00,9220.00
3429,7604,5,"2025-06-14 00:00:00",Card,10061.00,264.00,0.00,10325.00
3430,1280,18,"2026-01-05 00:00:00",Card,13706.00,170.00,0.00,13876.00
3431,2811,1,"2025-08-21 00:00:00",Cash,14128.00,330.00,0.00,14458.00
3432,2220,11,"2025-03-15 00:00:00",Cash,8370.00,438.00,0.00,8808.00
3433,3294,2,"2025-10-11 00:00:00",Cash,2535.00,306.00,0.00,2841.00
3434,7169,2,"2025-09-08 00:00:00",Cash,6119.00,186.00,0.00,6305.00
3435,2489,9,"2025-01-25 00:00:00",Card,17247.00,218.00,0.00,17465.00
3436,3133,16,"2025-03-13 00:00:00",Card,8336.00,468.00,0.00,8804.00
3437,6256,19,"2025-08-14 00:00:00",Cash,20271.00,260.00,0.00,20531.00
3438,5070,17,"2025-07-16 00:00:00",UPI,3207.00,195.00,0.00,3402.00
3439,2810,16,"2025-12-23 00:00:00",UPI,9482.00,370.00,0.00,9852.00
3440,3133,12,"2025-01-25 00:00:00",Card,11096.00,243.00,0.00,11339.00
3441,6461,1,"2025-05-27 00:00:00",Cash,13771.00,278.00,0.00,14049.00
3442,731,5,"2025-05-27 00:00:00",Card,6189.00,315.00,0.00,6504.00
3443,1357,13,"2025-03-29 00:00:00",Cash,9187.00,387.00,0.00,9574.00
3444,188,14,"2025-05-10 00:00:00",Card,7327.00,497.00,0.00,7824.00
3445,5561,1,"2025-12-19 00:00:00",Cash,11831.00,274.00,0.00,12105.00
3446,2309,5,"2025-08-09 00:00:00",Card,6226.00,288.00,0.00,6514.00
3447,3743,11,"2025-08-11 00:00:00",UPI,1516.00,239.00,0.00,1755.00
3448,3275,20,"2025-01-20 00:00:00",Card,4435.00,223.00,0.00,4658.00
3449,5558,1,"2025-10-30 00:00:00",Card,2526.00,176.00,0.00,2702.00
3450,5630,18,"2025-10-06 00:00:00",Card,10589.00,321.00,0.00,10910.00
3451,3619,17,"2025-11-08 00:00:00",UPI,13340.00,285.00,0.00,13625.00
3452,6732,16,"2025-09-28 00:00:00",Cash,7767.00,151.00,0.00,7918.00
3453,6310,8,"2025-08-05 00:00:00",Cash,9203.00,465.00,0.00,9668.00
3454,6274,6,"2025-07-08 00:00:00",UPI,8154.00,309.00,0.00,8463.00
3455,4317,13,"2025-11-04 00:00:00",Cash,16837.00,477.00,0.00,17314.00
3456,5381,15,"2025-06-07 00:00:00",UPI,17758.00,350.00,0.00,18108.00
3457,382,13,"2025-11-29 00:00:00",UPI,7682.00,220.00,0.00,7902.00
3458,7969,6,"2025-02-24 00:00:00",Card,16044.00,153.00,0.00,16197.00
3459,4867,3,"2025-05-29 00:00:00",Cash,16094.00,404.00,0.00,16498.00
3460,2982,14,"2025-05-30 00:00:00",UPI,31042.00,234.00,0.00,31276.00
3461,561,6,"2025-11-15 00:00:00",Cash,10012.00,158.00,0.00,10170.00
3462,1800,12,"2025-05-22 00:00:00",Card,6270.00,168.00,0.00,6438.00
3463,7691,19,"2025-05-28 00:00:00",UPI,9402.00,479.00,0.00,9881.00
3464,7173,15,"2025-04-02 00:00:00",Card,17411.00,327.00,0.00,17738.00
3465,4921,13,"2025-12-26 00:00:00",Cash,8255.00,471.00,0.00,8726.00
3466,1221,7,"2025-03-07 00:00:00",Cash,4573.00,310.00,0.00,4883.00
3467,6560,3,"2025-02-14 00:00:00",Cash,5058.00,402.00,0.00,5460.00
3468,2545,6,"2025-04-17 00:00:00",Cash,14225.00,303.00,0.00,14528.00
3469,1157,12,"2025-06-10 00:00:00",Cash,5940.00,198.00,0.00,6138.00
3470,3130,17,"2025-07-26 00:00:00",Cash,14815.00,369.00,0.00,15184.00
3471,3731,4,"2026-01-07 00:00:00",Cash,22983.00,315.00,0.00,23298.00
3472,1681,4,"2025-07-22 00:00:00",UPI,6328.00,231.00,0.00,6559.00
3473,4368,5,"2025-02-03 00:00:00",Cash,4950.00,160.00,0.00,5110.00
3474,1341,13,"2025-05-11 00:00:00",Card,11755.00,374.00,0.00,12129.00
3475,6128,16,"2025-05-06 00:00:00",Cash,1258.00,372.00,0.00,1630.00
3476,4051,19,"2025-10-17 00:00:00",UPI,5623.00,442.00,0.00,6065.00
3477,5389,15,"2025-02-07 00:00:00",UPI,14210.00,235.00,0.00,14445.00
3478,5320,8,"2025-03-18 00:00:00",Cash,19166.00,244.00,0.00,19410.00
3479,4236,1,"2025-03-21 00:00:00",UPI,5577.00,441.00,0.00,6018.00
3480,2205,13,"2025-07-14 00:00:00",Card,5570.00,476.00,0.00,6046.00
3481,5205,19,"2025-07-27 00:00:00",Card,9116.00,344.00,0.00,9460.00
3482,5505,3,"2025-09-12 00:00:00",Cash,4926.00,355.00,0.00,5281.00
3483,4060,12,"2025-05-27 00:00:00",Cash,4475.00,352.00,0.00,4827.00
3484,4478,3,"2025-06-30 00:00:00",Card,8072.00,348.00,0.00,8420.00
3485,2973,19,"2025-08-04 00:00:00",Card,10114.00,282.00,0.00,10396.00
3486,5625,2,"2025-05-27 00:00:00",Card,10650.00,169.00,0.00,10819.00
3487,7822,13,"2025-03-05 00:00:00",Cash,19229.00,415.00,0.00,19644.00
3488,3428,2,"2025-06-10 00:00:00",Card,12337.00,435.00,0.00,12772.00
3489,7282,14,"2025-05-04 00:00:00",Card,13469.00,447.00,0.00,13916.00
3490,5582,20,"2025-01-27 00:00:00",Cash,3005.00,480.00,0.00,3485.00
3491,7600,18,"2025-08-28 00:00:00",Cash,6008.00,269.00,0.00,6277.00
3492,7478,7,"2025-11-17 00:00:00",Card,11115.00,270.00,0.00,11385.00
3493,6480,14,"2025-11-24 00:00:00",Cash,3839.00,461.00,0.00,4300.00
3494,3935,5,"2025-05-04 00:00:00",Cash,9002.00,468.00,0.00,9470.00
3495,4309,8,"2025-03-06 00:00:00",Card,3973.00,196.00,0.00,4169.00
3496,5700,4,"2025-02-13 00:00:00",Cash,13094.00,437.00,0.00,13531.00
3497,7072,10,"2025-09-07 00:00:00",UPI,16878.00,427.00,0.00,17305.00
3498,427,8,"2025-05-22 00:00:00",Cash,14471.00,468.00,0.00,14939.00
3499,6708,10,"2025-02-22 00:00:00",Cash,7161.00,222.00,0.00,7383.00
